Channel,X,Y,Z
number,UTM [m],UTM [m],UTM [m]
4763,328598.12,4408127.98,1249.534
4764,328597.25,4408127.5,1249.506
4765,328596.38,4408127.03,1249.482
4766,328595.51,4408126.55,1249.46
4767,328594.64,4408126.07,1249.439
4768,328593.77,4408125.59,1249.418
4769,328592.9,4408125.11,1249.39
4770,328592.03,4408124.63,1249.359
4771,328591.16,4408124.16,1249.328
4772,328590.29,4408123.68,1249.296
4773,328589.42,4408123.2,1249.265
4774,328588.54,4408122.72,1249.234
4775,328587.67,4408122.24,1249.203
4776,328586.8,4408121.76,1249.193
4777,328585.93,4408121.29,1249.237
4778,328585.06,4408120.81,1249.281
4779,328584.19,4408120.33,1249.326
4780,328583.32,4408119.85,1249.365
4781,328582.45,4408119.37,1249.379
4782,328581.58,4408118.89,1249.38
4783,328580.71,4408118.42,1249.373
4784,328579.84,4408117.94,1249.36
4785,328578.97,4408117.46,1249.343
4786,328578.09,4408116.98,1249.324
4787,328577.22,4408116.5,1249.304
4788,328576.35,4408116.02,1249.283
4789,328575.48,4408115.54,1249.26
4790,328574.61,4408115.07,1249.236
4791,328573.74,4408114.59,1249.212
4792,328572.87,4408114.11,1249.188
4793,328572,4408113.63,1249.162
4794,328571.13,4408113.15,1249.137
4795,328570.26,4408112.67,1249.11
4796,328569.39,4408112.2,1249.08
4797,328568.52,4408111.72,1249.047
4798,328567.64,4408111.24,1249.013
4799,328566.77,4408110.76,1248.977
4800,328565.9,4408110.28,1248.94
4801,328565.03,4408109.8,1248.903
4802,328564.16,4408109.33,1248.865
4803,328563.29,4408108.85,1248.826
4804,328562.42,4408108.37,1248.788
4805,328561.55,4408107.89,1248.749
4806,328560.68,4408107.41,1248.71
4807,328559.81,4408106.93,1248.673
4808,328558.94,4408106.46,1248.635
4809,328558.07,4408105.98,1248.596
4810,328557.19,4408105.5,1248.556
4811,328556.32,4408105.02,1248.513
4812,328555.45,4408104.54,1248.468
4813,328554.58,4408104.06,1248.42
4814,328553.71,4408103.58,1248.371
4815,328552.84,4408103.11,1248.319
4816,328551.97,4408102.63,1248.265
4817,328551.1,4408102.15,1248.207
4818,328550.23,4408101.67,1248.144
4819,328549.36,4408101.19,1248.078
4820,328548.49,4408100.71,1248.008
4821,328547.62,4408100.24,1247.933
4822,328546.74,4408099.76,1247.854
4823,328545.87,4408099.28,1247.769
4824,328545,4408098.8,1247.679
4825,328544.13,4408098.32,1247.582
4826,328543.26,4408097.84,1247.477
4827,328542.39,4408097.37,1247.37
4828,328541.52,4408096.89,1247.262
4829,328540.65,4408096.41,1247.154
4830,328539.78,4408095.93,1247.046
4831,328538.91,4408095.45,1246.938
4832,328538.04,4408094.97,1246.832
4833,328537.17,4408094.5,1246.731
4834,328536.29,4408094.02,1246.643
4835,328535.42,4408093.54,1246.574
4836,328534.55,4408093.06,1246.528
4837,328533.68,4408092.58,1246.484
4838,328532.81,4408092.1,1246.445
4839,328531.94,4408091.62,1246.409
4840,328531.07,4408091.15,1246.366
4841,328530.59,4408090.25,1246.298
4842,328530.12,4408089.35,1246.23
4843,328529.64,4408088.44,1246.162
4844,328529.17,4408087.54,1246.096
4845,328528.69,4408086.64,1246.029
4846,328528.22,4408085.74,1245.962
4847,328527.74,4408084.84,1245.889
4848,328527.26,4408083.94,1245.808
4849,328526.79,4408083.04,1245.718
4850,328526.31,4408082.14,1245.627
4851,328525.84,4408081.24,1245.537
4852,328525.36,4408080.34,1245.461
4853,328524.89,4408079.44,1245.408
4854,328524.41,4408078.54,1245.386
4855,328523.94,4408077.64,1245.418
4856,328523.46,4408076.74,1245.475
4857,328522.98,4408075.84,1245.542
4858,328522.51,4408074.93,1245.618
4859,328522.03,4408074.04,1245.694
4860,328521.56,4408073.13,1245.767
4861,328521.08,4408072.23,1245.837
4862,328520.61,4408071.33,1245.904
4863,328520.13,4408070.43,1245.972
4864,328519.66,4408069.53,1246.04
4865,328519.18,4408068.63,1246.108
4866,328518.7,4408067.73,1246.176
4867,328518.23,4408066.83,1246.255
4868,328517.75,4408065.93,1246.365
4869,328517.28,4408065.03,1246.484
4870,328516.8,4408064.13,1246.604
4871,328516.33,4408063.23,1246.724
4872,328515.85,4408062.33,1246.754
4873,328515.38,4408061.43,1246.691
4874,328514.9,4408060.53,1246.623
4875,328514.42,4408059.63,1246.538
4876,328513.95,4408058.72,1246.442
4877,328513.47,4408057.82,1246.34
4878,328513,4408056.92,1246.239
4879,328512.52,4408056.02,1246.143
4880,328512.05,4408055.12,1246.056
4881,328511.57,4408054.22,1245.983
4882,328511.1,4408053.32,1245.928
4883,328510.62,4408052.42,1245.894
4884,328510.14,4408051.52,1245.88
4885,328509.67,4408050.62,1245.874
4886,328509.19,4408049.72,1245.878
4887,328508.72,4408048.82,1245.887
4888,328508.24,4408047.92,1245.896
4889,328507.77,4408047.02,1245.955
4890,328507.29,4408046.12,1246.05
4891,328506.82,4408045.22,1246.145
4892,328506.34,4408044.32,1246.241
4893,328505.86,4408043.41,1246.336
4894,328505.39,4408042.51,1246.416
4895,328504.91,4408041.61,1246.453
4896,328504.44,4408040.71,1246.464
4897,328503.96,4408039.81,1246.462
4898,328503.49,4408038.91,1246.46
4899,328503.01,4408038.01,1246.457
4900,328502.54,4408037.11,1246.454
4901,328502.06,4408036.21,1246.451
4902,328501.58,4408035.31,1246.448
4903,328501.11,4408034.41,1246.439
4904,328500.63,4408033.51,1246.42
4905,328500.16,4408032.61,1246.397
4906,328499.68,4408031.71,1246.373
4907,328499.21,4408030.81,1246.349
4908,328498.73,4408029.91,1246.326
4909,328498.26,4408029.01,1246.302
4910,328497.78,4408028.1,1246.279
4911,328497.3,4408027.2,1246.262
4912,328496.83,4408026.3,1246.247
4913,328496.35,4408025.4,1246.232
4914,328495.88,4408024.5,1246.217
4915,328495.4,4408023.6,1246.202
4916,328494.93,4408022.7,1246.186
4917,328494.45,4408021.8,1246.171
4918,328493.98,4408020.9,1246.157
4919,328493.5,4408020,1246.142
4920,328493.02,4408019.1,1246.128
4921,328492.55,4408018.2,1246.114
4922,328492.07,4408017.3,1246.101
4923,328491.6,4408016.4,1246.087
4924,328491.12,4408015.5,1246.073
4925,328490.65,4408014.6,1246.06
4926,328490.17,4408013.7,1246.046
4927,328489.7,4408012.79,1246.032
4928,328489.22,4408011.89,1246.018
4929,328488.74,4408010.99,1246.005
4930,328488.27,4408010.09,1245.991
4931,328487.79,4408009.19,1245.976
4932,328487.32,4408008.29,1245.957
4933,328486.84,4408007.39,1245.935
4934,328486.37,4408006.49,1245.911
4935,328485.89,4408005.59,1245.884
4936,328485.42,4408004.69,1245.857
4937,328484.94,4408003.79,1245.83
4938,328484.46,4408002.89,1245.804
4939,328483.99,4408001.99,1245.777
4940,328483.51,4408001.09,1245.75
4941,328483.04,4408000.19,1245.723
4942,328482.56,4407999.29,1245.696
4943,328482.09,4407998.39,1245.669
4944,328481.61,4407997.48,1245.643
4945,328481.14,4407996.58,1245.616
4946,328480.66,4407995.68,1245.589
4947,328480.18,4407994.78,1245.563
4948,328479.71,4407993.88,1245.536
4949,328479.23,4407992.98,1245.51
4950,328478.76,4407992.08,1245.484
4951,328478.28,4407991.18,1245.457
4952,328477.81,4407990.28,1245.431
4953,328477.33,4407989.38,1245.405
4954,328476.85,4407988.48,1245.378
4955,328476.38,4407987.58,1245.352
4956,328475.9,4407986.68,1245.325
4957,328475.43,4407985.78,1245.299
4958,328474.95,4407984.88,1245.27
4959,328474.48,4407983.97,1245.237
4960,328474,4407983.07,1245.204
4961,328473.53,4407982.17,1245.17
4962,328473.05,4407981.27,1245.137
4963,328472.57,4407980.37,1245.104
4964,328472.1,4407979.47,1245.07
4965,328471.61,4407978.59,1245.024
4966,328471.13,4407977.71,1244.977
4967,328470.64,4407976.83,1244.938
4968,328470.15,4407975.95,1244.915
4969,328469.66,4407975.07,1244.901
4970,328469.17,4407974.19,1244.892
4971,328468.69,4407973.31,1244.884
4972,328468.2,4407972.43,1244.876
4973,328467.71,4407971.55,1244.869
4974,328467.22,4407970.67,1244.863
4975,328466.73,4407969.79,1244.857
4976,328466.25,4407968.91,1244.848
4977,328465.76,4407968.04,1244.838
4978,328465.27,4407967.16,1244.824
4979,328464.78,4407966.28,1244.809
4980,328464.3,4407965.4,1244.793
4981,328463.81,4407964.52,1244.778
4982,328463.32,4407963.64,1244.762
4983,328462.83,4407962.76,1244.746
4984,328462.34,4407961.88,1244.73
4985,328461.86,4407961,1244.716
4986,328461.37,4407960.12,1244.703
4987,328460.76,4407959.4,1244.653
4988,328459.78,4407959.16,1244.566
4989,328458.8,4407958.93,1244.489
4990,328457.82,4407958.69,1244.417
4991,328456.85,4407958.45,1244.346
4992,328455.87,4407958.22,1244.275
4993,328454.89,4407957.98,1244.205
4994,328453.91,4407957.74,1244.135
4995,328452.94,4407957.51,1244.064
4996,328451.96,4407957.27,1243.994
4997,328450.98,4407957.03,1243.923
4998,328450,4407956.79,1243.85
4999,328449.03,4407956.56,1243.778
5000,328448.05,4407956.32,1243.705
5001,328447.07,4407956.08,1243.633
5002,328446.09,4407955.85,1243.561
5003,328445.12,4407955.61,1243.49
5004,328444.14,4407955.37,1243.427
5005,328443.16,4407955.14,1243.373
5006,328442.18,4407954.9,1243.326
5007,328441.21,4407954.66,1243.285
5008,328440.23,4407954.42,1243.249
5009,328439.25,4407954.19,1243.213
5010,328438.27,4407953.95,1243.179
5011,328437.3,4407953.71,1243.146
5012,328436.32,4407953.48,1243.116
5013,328435.34,4407953.24,1243.087
5014,328434.36,4407953,1243.06
5015,328433.39,4407952.76,1243.038
5016,328432.41,4407952.53,1243.02
5017,328431.43,4407952.29,1243.004
5018,328430.45,4407952.05,1242.989
5019,328429.48,4407951.82,1242.976
5020,328428.5,4407951.58,1242.965
5021,328427.52,4407951.34,1242.966
5022,328426.54,4407951.11,1242.988
5023,328425.57,4407950.87,1243.017
5024,328424.59,4407950.63,1243.047
5025,328423.61,4407950.39,1243.079
5026,328422.63,4407950.16,1243.119
5027,328421.66,4407949.92,1243.168
5028,328421.06,4407949.18,1243.168
5029,328420.59,4407948.28,1243.172
5030,328420.11,4407947.37,1243.179
5031,328419.64,4407946.47,1243.188
5032,328419.17,4407945.56,1243.198
5033,328418.7,4407944.65,1243.211
5034,328418.23,4407943.75,1243.215
5035,328417.76,4407942.84,1243.214
5036,328417.28,4407941.94,1243.215
5037,328416.81,4407941.03,1243.216
5038,328416.34,4407940.13,1243.218
5039,328415.87,4407939.22,1243.22
5040,328415.4,4407938.31,1243.223
5041,328414.93,4407937.41,1243.226
5042,328414.46,4407936.5,1243.23
5043,328413.98,4407935.6,1243.234
5044,328413.51,4407934.69,1243.231
5045,328413.04,4407933.79,1243.223
5046,328412.57,4407932.88,1243.216
5047,328412.1,4407931.97,1243.209
5048,328411.63,4407931.07,1243.202
5049,328411.15,4407930.16,1243.194
5050,328410.68,4407929.26,1243.187
5051,328410.21,4407928.35,1243.18
5052,328409.74,4407927.45,1243.172
5053,328409.27,4407926.54,1243.165
5054,328408.8,4407925.64,1243.157
5055,328408.33,4407924.73,1243.15
5056,328407.85,4407923.82,1243.142
5057,328407.38,4407922.92,1243.135
5058,328406.91,4407922.01,1243.129
5059,328406.44,4407921.11,1243.124
5060,328405.97,4407920.2,1243.119
5061,328405.5,4407919.3,1243.114
5062,328405.02,4407918.39,1243.108
5063,328404.55,4407917.49,1243.103
5064,328404.08,4407916.58,1243.098
5065,328403.61,4407915.67,1243.093
5066,328403.14,4407914.77,1243.088
5067,328402.67,4407913.86,1243.083
5068,328402.2,4407912.96,1243.077
5069,328401.72,4407912.05,1243.065
5070,328401.25,4407911.15,1243.048
5071,328400.78,4407910.24,1243.026
5072,328400.31,4407909.33,1242.998
5073,328399.84,4407908.43,1242.969
5074,328399.37,4407907.52,1242.94
5075,328398.89,4407906.62,1242.911
5076,328398.42,4407905.71,1242.892
5077,328397.95,4407904.81,1242.886
5078,328397.48,4407903.9,1242.889
5079,328397.01,4407903,1242.901
5080,328396.54,4407902.09,1242.915
5081,328396.07,4407901.18,1242.928
5082,328395.59,4407900.28,1242.941
5083,328395.12,4407899.37,1242.954
5084,328394.65,4407898.47,1242.963
5085,328394.18,4407897.56,1242.968
5086,328393.71,4407896.66,1242.969
5087,328393.24,4407895.75,1242.968
5088,328392.76,4407894.85,1242.964
5089,328392.29,4407893.94,1242.958
5090,328391.82,4407893.03,1242.946
5091,328391.35,4407892.13,1242.93
5092,328390.88,4407891.22,1242.912
5093,328390.41,4407890.32,1242.891
5094,328389.94,4407889.41,1242.868
5095,328389.46,4407888.51,1242.844
5096,328388.99,4407887.6,1242.818
5097,328388.52,4407886.69,1242.79
5098,328388.05,4407885.79,1242.76
5099,328387.58,4407884.88,1242.728
5100,328387.11,4407883.98,1242.697
5101,328386.63,4407883.07,1242.667
5102,328386.16,4407882.17,1242.64
5103,328385.69,4407881.26,1242.614
5104,328385.22,4407880.36,1242.591
5105,328384.75,4407879.45,1242.57
5106,328384.28,4407878.54,1242.55
5107,328383.81,4407877.64,1242.533
5108,328383.33,4407876.73,1242.521
5109,328382.86,4407875.83,1242.517
5110,328382.39,4407874.92,1242.52
5111,328381.92,4407874.01,1242.53
5112,328381.45,4407873.11,1242.545
5113,328380.98,4407872.2,1242.563
5114,328380.5,4407871.3,1242.583
5115,328380.03,4407870.39,1242.604
5116,328379.56,4407869.49,1242.627
5117,328379.09,4407868.58,1242.652
5118,328378.62,4407867.68,1242.676
5119,328378.15,4407866.77,1242.699
5120,328377.68,4407865.87,1242.72
5121,328377.2,4407864.96,1242.74
5122,328376.73,4407864.05,1242.757
5123,328376.26,4407863.15,1242.772
5124,328375.79,4407862.24,1242.785
5125,328375.32,4407861.34,1242.795
5126,328374.85,4407860.43,1242.804
5127,328374.37,4407859.53,1242.81
5128,328373.9,4407858.62,1242.813
5129,328373.43,4407857.71,1242.813
5130,328372.96,4407856.81,1242.811
5131,328372.49,4407855.9,1242.805
5132,328372.02,4407855,1242.797
5133,328371.55,4407854.09,1242.786
5134,328371.07,4407853.19,1242.773
5135,328370.6,4407852.28,1242.758
5136,328370.13,4407851.38,1242.742
5137,328369.66,4407850.47,1242.726
5138,328369.19,4407849.56,1242.71
5139,328368.72,4407848.66,1242.692
5140,328368.24,4407847.75,1242.675
5141,328367.77,4407846.85,1242.656
5142,328367.3,4407845.94,1242.637
5143,328366.83,4407845.04,1242.618
5144,328366.36,4407844.13,1242.598
5145,328365.89,4407843.22,1242.578
5146,328365.41,4407842.32,1242.558
5147,328364.94,4407841.41,1242.538
5148,328364.47,4407840.51,1242.518
5149,328364,4407839.6,1242.499
5150,328363.53,4407838.7,1242.48
5151,328363.06,4407837.79,1242.461
5152,328362.59,4407836.89,1242.443
5153,328362.11,4407835.98,1242.424
5154,328361.64,4407835.07,1242.406
5155,328361.17,4407834.17,1242.389
5156,328360.7,4407833.26,1242.371
5157,328360.23,4407832.36,1242.354
5158,328359.76,4407831.45,1242.337
5159,328359.28,4407830.55,1242.319
5160,328358.81,4407829.64,1242.302
5161,328358.34,4407828.74,1242.284
5162,328357.87,4407827.83,1242.267
5163,328357.4,4407826.92,1242.251
5164,328356.93,4407826.02,1242.235
5165,328356.46,4407825.11,1242.22
5166,328355.98,4407824.21,1242.205
5167,328355.51,4407823.3,1242.191
5168,328355.04,4407822.39,1242.177
5169,328354.57,4407821.49,1242.165
5170,328354.1,4407820.58,1242.152
5171,328353.63,4407819.68,1242.14
5172,328353.15,4407818.77,1242.129
5173,328352.68,4407817.87,1242.117
5174,328352.21,4407816.96,1242.107
5175,328351.74,4407816.06,1242.096
5176,328351.27,4407815.15,1242.085
5177,328350.8,4407814.25,1242.073
5178,328350.33,4407813.34,1242.062
5179,328349.85,4407812.43,1242.05
5180,328349.38,4407811.53,1242.039
5181,328348.91,4407810.62,1242.027
5182,328348.44,4407809.72,1242.014
5183,328347.97,4407808.81,1242.001
5184,328347.5,4407807.91,1241.986
5185,328347.02,4407807,1241.97
5186,328346.55,4407806.09,1241.952
5187,328346.08,4407805.19,1241.932
5188,328345.61,4407804.28,1241.909
5189,328345.14,4407803.38,1241.884
5190,328344.67,4407802.47,1241.857
5191,328344.2,4407801.57,1241.829
5192,328343.72,4407800.66,1241.802
5193,328343.25,4407799.76,1241.775
5194,328342.78,4407798.85,1241.752
5195,328342.31,4407797.94,1241.746
5196,328341.84,4407797.04,1241.763
5197,328342.21,4407796.34,1241.658
5198,328342.59,4407795.64,1241.575
5199,328342.97,4407794.94,1241.507
5200,328343.34,4407794.25,1241.451
5201,328343.72,4407793.55,1241.405
5202,328344.1,4407792.85,1241.368
5203,328344.47,4407792.15,1241.338
5204,328344.85,4407791.45,1241.314
5205,328345.23,4407790.76,1241.295
5206,328345.6,4407790.06,1241.297
5207,328345.98,4407789.36,1241.311
5208,328346.36,4407788.66,1241.321
5209,328346.73,4407787.96,1241.331
5210,328347.11,4407787.26,1241.342
5211,328347.49,4407786.57,1241.353
5212,328347.86,4407785.87,1241.365
5213,328348.24,4407785.17,1241.377
5214,328348.62,4407784.47,1241.389
5215,328348.99,4407783.77,1241.402
5216,328349.37,4407783.08,1241.415
5217,328349.74,4407782.38,1241.428
5218,328350.12,4407781.68,1241.442
5219,328350.5,4407780.98,1241.456
5220,328350.87,4407780.28,1241.471
5221,328351.25,4407779.58,1241.487
5222,328351.63,4407778.89,1241.503
5223,328352,4407778.19,1241.519
5224,328352.38,4407777.49,1241.536
5225,328352.76,4407776.79,1241.554
5226,328353.13,4407776.09,1241.572
5227,328353.51,4407775.39,1241.59
5228,328353.89,4407774.7,1241.608
5229,328354.26,4407774,1241.626
5230,328354.64,4407773.3,1241.644
5231,328355.02,4407772.6,1241.663
5232,328355.39,4407771.91,1241.682
5233,328355.77,4407771.21,1241.702
5234,328356.15,4407770.51,1241.721
5235,328356.52,4407769.81,1241.742
5236,328356.9,4407769.11,1241.762
5237,328357.27,4407768.41,1241.783
5238,328357.65,4407767.72,1241.805
5239,328358.03,4407767.02,1241.829
5240,328358.4,4407766.32,1241.854
5241,328358.78,4407765.62,1241.883
5242,328359.16,4407764.92,1241.92
5243,328359.53,4407764.22,1241.967
5244,328359.91,4407763.53,1242.035
5245,328359.67,4407762.67,1242.003
5246,328359.23,4407761.76,1241.971
5247,328358.79,4407760.85,1241.94
5248,328358.35,4407759.93,1241.91
5249,328357.91,4407759.02,1241.898
5250,328357.47,4407758.11,1241.899
5251,328357.03,4407757.2,1241.909
5252,328356.59,4407756.29,1241.926
5253,328356.14,4407755.38,1241.945
5254,328355.7,4407754.46,1241.964
5255,328355.26,4407753.55,1241.977
5256,328354.82,4407752.64,1241.975
5257,328354.38,4407751.73,1241.968
5258,328353.94,4407750.82,1241.958
5259,328353.5,4407749.91,1241.947
5260,328353.06,4407748.99,1241.935
5261,328352.61,4407748.08,1241.923
5262,328352.17,4407747.17,1241.911
5263,328351.73,4407746.26,1241.9
5264,328351.29,4407745.35,1241.888
5265,328350.85,4407744.44,1241.876
5266,328350.41,4407743.52,1241.865
5267,328349.97,4407742.61,1241.853
5268,328349.53,4407741.7,1241.841
5269,328349.09,4407740.79,1241.83
5270,328348.64,4407739.88,1241.818
5271,328348.2,4407738.97,1241.807
5272,328347.76,4407738.05,1241.795
5273,328347.32,4407737.14,1241.784
5274,328346.88,4407736.23,1241.774
5275,328346.44,4407735.32,1241.763
5276,328346,4407734.41,1241.753
5277,328345.56,4407733.5,1241.743
5278,328345.11,4407732.58,1241.733
5279,328344.67,4407731.67,1241.724
5280,328344.23,4407730.76,1241.714
5281,328343.79,4407729.85,1241.705
5282,328343.35,4407728.94,1241.695
5283,328342.91,4407728.03,1241.685
5284,328342.47,4407727.12,1241.676
5285,328342.03,4407726.2,1241.666
5286,328341.59,4407725.29,1241.657
5287,328341.14,4407724.38,1241.647
5288,328340.7,4407723.47,1241.637
5289,328340.26,4407722.56,1241.626
